"","M_SNC_MST_RCNT_ACT_OPN","TOT_HI_CRDT_CRDT_LMT","RATIO_BAL_TO_HI_CRDT","AGRGT_BAL_ALL_XCLD_MRTG","N_OF_SATISFY_FNC_REV_ACTS","AVG_BAL_ALL_FNC_REV_ACTS","N_BANK_INSTLACTS","M_SNCOLDST_BNKINSTL_ACTOPN","N_FNC_INSTLACTS","N_SATISFY_INSTL_ACTS","M_SNC_MSTREC_INSTL_TRD_OPN","TOT_INSTL_HI_CRDT_CRDT_LMT","M_SNC_OLDST_MRTG_ACT_OPN","M_SNC_MSTRCNT_MRTG_ACT_UPD","M_SNC_MST_RCNT_MRTG_DEAL","N30D_ORWRS_RTNG_MRTG_ACTS","N_OF_MRTG_ACTS_DLINQ_24M","N_SATISFY_PRSNL_FNC_ACTS","RATIO_PRSNL_FNC_BAL2HICRDT","TOT_OTHRFIN_HICRDT_CRDTLMT","N_SATISFY_OIL_NATIONL_ACTS","M_SNCOLDST_OIL_NTN_TRD_OPN","N_BC_ACTS_OPN_IN_12M","N_BC_ACTS_OPN_IN_24M","AVG_BAL_ALL_PRM_BC_ACTS","N_RETAIL_ACTS_OPN_IN_24M","M_SNC_OLDST_RETAIL_ACT_OPN","RATIO_RETAIL_BAL2HI_CRDT","TOT_BAL_ALL_DPT_STORE_ACTS","N_30D_RATINGS","N_120D_RATINGS","N_30D_AND_60D_RATINGS","N_ACTS_WITH_MXD_3_IN_24M","N_ACTS_WITH_MXD_4_IN_24M","PRCNT_OF_ACTS_NEVER_DLQNT","N_ACTS_90D_PLS_LTE_IN_6M","TOT_NOW_LTE","N_DEROG_PUB_RECS","N_INQUIRIES","N_FNC_ACTS_VRFY_IN_12M","N_OPEN_REV_ACTS","N_FNC_ACTS_OPN_IN_12M","HI_RETAIL_CRDT_LMT","N_PUB_REC_ACT_LINE_DEROGS","M_SNC_MST_RCNT_60_DAY_RTNG","AUTO_HI_CRDT_2_ACTUAL","MRTG_1_MONTHLY_PAYMENT","MRTG_2_CURRENT_BAL","PREM_BANKCARD_CRED_LMT","STUDENT_HI_CRED_RANGE","AUTO_2_OPEN_DATE_YRS","MAX_MRTG_CLOSE_DATE","UPSCALE_OPEN_DATE_YRS","STUDENT_OPEN_DATE_YRS","FNC_CARD_OPEN_DATE_YRS","AGE","D_DEPTCARD","D_REGION_A","D_REGION_B","D_REGION_C","D_NA_M_SNC_MST_RCNT_ACT_OPN","D_NA_AVG_BAL_ALL_FNC_REV_ACTS","D_NA_M_SNCOLDST_BNKINSTL_ACTOPN","D_NA_M_SNC_OLDST_MRTG_ACT_OPN","D_NA_M_SNC_MST_RCNT_MRTG_DEAL","D_NA_RATIO_PRSNL_FNC_BAL2HICRDT","D_N_DISPUTED_ACTS","PURCHASE","UNIQUE_ID"
"23879",23,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,1,0,129,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,50,0,0,0,7,0,0,0,0,5,16,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,70,0,0,1,0,0,1,1,1,1,1,0,0,102
"13108",156,200,0,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,100,0,0,0,0,0,1,0,0,0,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,50,0,0,0,0,0,1,1,1,1,1,0,0,106
"25282",4,200,223,446,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,1,1,2518.65422661871,0,165.627093872962,11.2529557030406,0,1,0,2,0,1,0,1,80,0,4,0,1,0,0,6,0,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,65,0,1,0,0,0,1,1,1,1,1,0,0,110
"74093",36,22000,5.1,1117,2,1728.33162193699,7,169,3,0,36,0,146,0.668493150684932,26.6519337016575,0,0,1,52.1986768597471,0,0,187.545454545455,0,0,1117,0,326,0,0,0,0,0,0,0,100,0,0,0,0,0,6,0,1000,0,20.8802831142568,0,0,0,15000,0,2.33666142281372,4.20547945205479,7.53598050258877,2.48634096737679,1.28191739298384,30,1,1,0,0,0,1,0,0,1,1,0,0,113
"44769",5,5457,6.3,346,0,1728.33162193699,1,116,1,0,116,0,138,0.668493150684932,12,20,9,0,52.1986768597471,0,0,187.545454545455,1,1,2518.65422661871,0,377,6.5,262,35,3,41,2,0,44.7,1,0,0,17,0,13,1,1500,3,3,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,75,0,0,1,0,0,1,0,0,0,1,0,1,116
"89420",29.8752999294284,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,80.8185633404105,0,0,0,0,0,0,0,0,1,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,43,0,0,0,0,1,1,1,1,1,1,0,0,119
"78798",64,0,36.0982772631237,0,0,1728.33162193699,7,134,3,0,64,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,126,11.2529557030406,0,0,5,0,0,0,93.3,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,36,0,1,0,0,0,1,0,1,1,1,0,0,121
"71614",10,162158,47.4,12960,1,0,0,99.930935709739,1,1,39,15417,24,1,26.6519337016575,0,0,1,28.4,500,0,187.545454545455,1,1,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,90,0,0,1,1,2,6,0,0,3,20.8802831142568,0,882,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,3.28857698929561,75,0,1,0,0,0,0,1,0,1,0,0,0,122
"99262",1,237467,3.7,12523,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,371,0,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,284,1,196,10.5,426,0,0,0,0,0,100,0,0,0,0,0,11,0,2000,0,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,63,0,1,0,0,0,1,1,0,1,1,0,1,123
"8149",6,274541,33.4,19374,0,1728.33162193699,0,99.930935709739,3,2,7,42545,7,0,26.6519337016575,0,0,1,0.4,22045,0,187.545454545455,5,7,2518.65422661871,7,24,0,0,2,0,3,1,0,90,0,0,2,15,2,14,1,2205,2,3,15680,1810,0,13000,0,1.45205479452055,3.14067227136849,1.12328767123288,2.48634096737679,1.28191739298384,55,1,0,0,1,0,1,1,0,1,0,0,0,124
"25083",171,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,41,0,0,0,1,0,1,1,1,1,1,0,0,130
"61162",56,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,56,11.2529557030406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,78,0,0,0,0,0,1,1,1,1,1,0,0,131
"58203",7,61073,75.1,45842,4,1650,1,87,5,2,10,25273,121,0.668493150684932,26.6519337016575,0,0,2,88.2,19837,0,187.545454545455,0,4,2518.65422661871,2,200,21.4,905,17,0,26,0,0,93.7,0,0,0,4,6,13,2,4400,0,42,0,2494,0,0,0,2.33666142281372,4.53698630136986,1.45205479452055,2.48634096737679,0.871232876712329,62,1,0,0,1,0,0,0,0,1,0,0,0,136
"98902",11,3500,0,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,1,1,2518.65422661871,0,117,11.2529557030406,0,0,0,0,0,0,100,0,0,0,0,0,4,0,0,0,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,38,0,0,0,0,0,1,1,1,1,1,0,1,137
"63737",26,900,80.7,726,0,1728.33162193699,3,95,0,0,26,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,68,80.7,726,3,0,4,1,0,50,0,0,0,6,0,1,0,900,6,6,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,53,1,1,0,0,0,1,0,1,1,1,0,0,139
"6462",57,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,45,0,1,0,0,0,1,1,1,1,1,0,0,140
"38687",15,2058192,67.8,302728,2,86758,0,99.930935709739,6,2,32,40100,83,0,0,5,5,4,52.1986768597471,99100,0,187.545454545455,0,0,19262,0,132,0,0,5,0,6,2,1,87.5,1,6384,0,16,9,16,0,1500,1,1,17500,2765,107822,15300,0,3.45615689797141,3.14067227136849,10.5397260273973,2.48634096737679,1.28191739298384,51,1,1,0,0,0,0,1,0,0,1,0,0,141
"79525",4,60000,2.3,230,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,230,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,80,0,0,0,2,0,3,0,0,0,20.8802831142568,0,646,0,10000,0,2.33666142281372,4.7013698630137,7.53598050258877,2.48634096737679,1.28191739298384,55,0,0,1,0,0,1,1,1,1,1,0,0,143
"38242",29.8752999294284,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,80.8185633404105,0,0,0,2,0,0,0,0,3,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,79,0,0,0,0,1,1,1,1,1,1,0,0,144
"59476",19,134500,7.7,4094,0,1728.33162193699,16,219,0,0,39,0,51,1,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,2,2047,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,100,0,0,1,0,0,3,0,0,1,20.8802831142568,0,870,0,14000,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,38,0,0,0,0,0,1,0,0,1,1,0,0,147
"70232",32,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,1,0,32,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,52,0,0,0,0,0,1,1,1,1,1,0,0,149
"66116",1,355547,58.7,65477,3,1333,5,155,4,1,15,32447,110,1,26.6519337016575,0,0,2,79.2,245200,0,187.545454545455,0,0,4358,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,96.8,0,0,0,3,5,10,1,0,0,20.8802831142568,0,2373,13230,13500,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.29041095890411,32,0,0,0,0,0,0,0,0,1,0,0,0,151
"37463",7,24267,93.4,22667,0,1728.33162193699,2,111,1,1,7,24267,140.24170172978,0.668493150684932,26.6519337016575,0,0,1,93.4,0,0,187.545454545455,0,0,2518.65422661871,0,50,11.2529557030406,0,0,0,0,0,0,20,0,0,0,16,1,0,1,0,15,35,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,0.624657534246575,67,0,1,0,0,0,1,0,1,1,0,0,0,153
"23820",29.8752999294284,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,80.8185633404105,0,0,0,0,0,0,0,0,1,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,71,0,0,0,1,1,1,1,1,1,1,0,0,159
"14412",2,16000,0.5,86,1,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,64,0.668493150684932,25,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,86,1,175,0,0,0,0,0,0,0,94.7,0,0,0,3,0,11,0,3900,0,20.8802831142568,0,1732,0,10000,0,2.33666142281372,0.29041095890411,7.53598050258877,2.48634096737679,1.28191739298384,73,1,0,1,0,0,1,1,0,0,1,0,0,162
"51108",29.8752999294284,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,80.8185633404105,0,0,0,0,0,0,0,0,1,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,28,0,0,0,1,1,1,1,1,1,1,0,0,163
"33357",158,16000,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,158,1,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,20.8802831142568,0,156,0,0,0,2.33666142281372,2.53972602739726,7.53598050258877,2.48634096737679,1.28191739298384,80,0,0,0,0,0,1,1,0,1,1,0,0,164
"72160",23,194200,0.1,14,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,47,0,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,1,14,0,176,0,0,0,0,0,0,0,100,0,0,0,1,0,5,0,3600,0,20.8802831142568,0,1210,0,12500,0,2.33666142281372,3.14067227136849,6.03835616438356,2.48634096737679,1.28191739298384,42,1,1,0,0,0,1,1,0,1,1,0,0,165
"72467",29.8752999294284,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,80.8185633404105,0,0,0,1,0,0,0,0,1,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,46,0,0,0,1,1,1,1,1,1,1,0,0,169
"49357",34,156000,14.5,3775,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,62,1,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,1888,0,34,11.2529557030406,0,0,0,0,0,0,100,0,0,0,0,0,2,0,0,0,20.8802831142568,0,1197,0,14500,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,51,0,0,0,1,0,1,1,0,1,1,0,1,175
"57179",3,247120,27.3,26520,0,1728.33162193699,3,127,3,2,3,41588,161,1,26.6519337016575,0,0,1,96.3,150000,0,187.545454545455,0,1,889,1,102,0.8,62,1,0,1,0,0,88.9,0,0,0,1,2,6,1,6000,0,20.8802831142568,22444,1276,0,25000,0,4.03835616438356,3.78904109589041,1.36986301369863,2.48634096737679,0.284931506849315,45,1,0,0,1,0,1,0,0,1,0,0,0,176
"27492",29.8752999294284,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,80.8185633404105,0,0,1,0,0,0,0,0,1,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,46,0,0,0,1,1,1,1,1,1,1,0,0,178
"41441",10,118371,61.6,27811,1,551,0,99.930935709739,7,2,10,15750,50,1,26.6519337016575,0,0,3,58.9,1500,0,187.545454545455,0,1,6861,0,412,63.7,7263,12,0,13,0,0,80.6,0,0,0,3,4,14,1,7400,0,12,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,47,0,0,0,1,0,0,1,0,1,0,0,1,179
"87325",64,5000,0,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,100,0,0,0,0,0,1,0,0,0,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,70,0,0,0,1,0,1,1,1,1,1,0,0,184
"97946",1,2508,3.6,90,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,1,1,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,100,0,0,0,0,0,1,0,0,0,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,56,0,1,0,0,0,1,1,1,1,1,0,1,185
"37873",29.8752999294284,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,80.8185633404105,0,0,0,3,0,0,0,0,9,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,62,0,0,0,1,1,1,1,1,1,1,0,0,186
"17036",4,162363,76.4,15738,0,1728.33162193699,1,97,10,2,6,20588,4,1,26.6519337016575,0,0,2,76.4,141775,0,187.545454545455,0,1,2518.65422661871,0,165.627093872962,11.2529557030406,0,1,0,1,0,0,85.7,0,0,4,9,3,0,2,0,4,54,0,1109,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,-0.632644659031365,74,0,1,0,0,0,1,0,0,1,0,0,0,194
"55137",91,1300,0,0,1,0,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,1300,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,100,0,0,0,0,1,1,0,0,0,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,39,0,0,0,0,0,0,1,1,1,1,0,0,195
"29975",27,463335,28.8,46789,1,1728.33162193699,3,50,1,1,28,50000,176,0,26.6519337016575,0,0,2,52.1986768597471,0,0,187.545454545455,0,0,5299,0,365,11.2529557030406,0,0,0,0,0,0,93.7,0,0,0,1,1,11,0,0,0,20.8802831142568,18000,2330,19069,10000,0,4.20547945205479,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,67,0,0,0,1,0,1,0,0,1,1,0,0,197
"44957",1,379900,8.7,7008,2,0,0,99.930935709739,0,0,42.1564612125492,0,194,0,26.6519337016575,0,0,0,52.1986768597471,5500,0,187.545454545455,2,2,1402,0,377,0,0,0,0,0,0,0,100,0,0,0,7,2,17,0,1200,0,20.8802831142568,0,2115,8924,16100,0,2.33666142281372,3.14067227136849,31.4520547945205,2.48634096737679,1.28191739298384,21,1,0,0,0,0,0,1,0,1,1,0,1,198
"50961",29.8752999294284,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,80.8185633404105,0,0,0,0,0,0,0,0,0,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,60,0,1,0,0,1,1,1,1,1,1,0,0,199
"94405",5,105245,20.7,21778,0,1728.33162193699,1,5,5,1,5,21196,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,3,250,0,0,151,0,291,11.2529557030406,0,0,0,0,0,0,100,0,0,0,2,0,16,1,0,0,20.8802831142568,21196,0,0,16000,0,0.457534246575342,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,100,0,1,0,0,0,1,0,1,1,1,0,1,201
"60481",29,115900,39.1,65169,1,0,0,99.930935709739,0,0,42.1564612125492,0,335,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,1000,0,187.545454545455,0,0,7881,0,53,11.2529557030406,0,0,0,0,0,0,100,0,0,0,3,1,7,0,0,0,20.8802831142568,0,2351,0,17000,0,2.33666142281372,0.0383561643835616,7.53598050258877,2.48634096737679,1.28191739298384,100,1,0,0,0,0,0,1,0,1,1,0,0,202
"21079",7,90181,85.8,30264,0,1728.33162193699,1,108,2,1,13,33181,7,2,26.6519337016575,0,0,0,52.1986768597471,88081,0,187.545454545455,0,1,2518.65422661871,0,100,28.4,227,0,0,0,0,0,72.7,0,0,2,29,2,3,1,800,4,67,20749,475,0,0,0,2.61917808219178,3.14067227136849,2.45753424657534,2.48634096737679,-0.213698630136986,96,1,0,0,1,0,1,0,0,1,1,0,0,207
"77693",8,167451,20.7,111467,0,1728.33162193699,3,144,0,1,45,25751,346,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2157,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,100,0,0,0,2,0,5,0,0,0,20.8802831142568,0,932,0,15000,0,2.33666142281372,5.03835616438356,7.53598050258877,2.48634096737679,1.28191739298384,36,0,0,0,0,0,1,0,0,1,1,0,0,208
"66149",7,99200,17.1,8408,1,0,1,142,0,0,142,0,53,4,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,3880,0,65,0,0,0,0,0,0,0,100,0,0,0,4,1,11,1,400,0,20.8802831142568,0,756,0,18500,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,21,1,0,1,0,0,0,0,0,1,1,0,0,209
"62247",29.8752999294284,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,80.8185633404105,0,0,1,0,0,0,0,0,1,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,39,0,0,0,1,1,1,1,1,1,1,0,0,210
"61550",2,826,87.4,722,0,1728.33162193699,0,99.930935709739,4,1,2,826,140.24170172978,0.668493150684932,26.6519337016575,0,0,1,87.4,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,2,0,2,0,0,75,0,0,0,14,1,0,2,0,12,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,-0.547945205479452,60,0,0,0,1,0,1,1,1,1,0,0,0,217
"70875",1,3200,16.4,526,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,2,2,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,60,0,0,1,22,0,2,0,0,9,32,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,25,0,1,0,0,0,1,1,1,1,1,0,0,218
"7656",22,41012,55.2,22620,1,1728.33162193699,1,87,2,1,32,28812,129,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,28812,0,187.545454545455,0,1,155,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,100,0,0,0,1,1,3,0,0,0,20.8802831142568,0,333,0,0,0,2.33666142281372,2.86963096040123,7.53598050258877,2.48634096737679,1.28191739298384,49,0,1,0,0,0,1,0,0,1,1,0,0,219
"22011",29.8752999294284,0,36.0982772631237,0,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,2518.65422661871,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,80.8185633404105,0,0,0,0,0,0,0,0,0,20.8802831142568,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,70,0,0,1,0,1,1,1,1,1,1,0,0,221
"41640",2,31697,50.6,16035,4,185,1,105,4,1,22,19497,140.24170172978,0.668493150684932,26.6519337016575,0,0,3,11.4,500,0,187.545454545455,2,4,2518.65422661871,0,114,0,0,1,0,1,0,0,93.1,0,0,0,4,4,11,0,1300,1,32,0,0,0,0,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,79,0,0,1,0,0,0,0,1,1,0,0,1,226
"53719",24,142864,3.9,2138,1,0,0,99.930935709739,0,0,42.1564612125492,0,153,0,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,701,2,421,0.5,36,0,0,0,0,0,100,0,0,0,1,1,8,0,4000,0,20.8802831142568,0,995,0,11800,0,2.33666142281372,6.62601991167003,7.53598050258877,2.48634096737679,1.28191739298384,51,1,1,0,0,0,0,1,0,1,1,0,0,230
"49966",29,33200,0.9,303,0,1728.33162193699,0,99.930935709739,0,0,42.1564612125492,0,140.24170172978,0.668493150684932,26.6519337016575,0,0,0,52.1986768597471,0,0,187.545454545455,0,0,152,0,165.627093872962,11.2529557030406,0,0,0,0,0,0,100,0,0,0,0,0,3,0,0,0,20.8802831142568,0,0,0,12000,0,2.33666142281372,3.14067227136849,7.53598050258877,2.48634096737679,1.28191739298384,63,0,0,0,1,0,1,1,1,1,1,0,1,231
